"Games_Played","Games_Started","Goals","Assists","SHOTS","SHOTS_ON_TARGET","Game_Winning_Goals","HmG","RdG","G_90min","Games_Winning_Assists","OFF","Shots_on_Goals_Percent","Target"
23,16,6,2,59,24,1,2,4,0.36,0,4,40.68,"1"
2,1,0,0,4,1,0,0,0,0,0,0,25,"0"
14,7,2,6,10,5,1,0,2,0.27,2,17,50,"0"
16,12,1,1,8,2,0,0,1,0.09,0,3,25,"0"
2,2,1,0,3,2,1,1,0,0.65,0,0,66.67,"0"
1,1,0,0,1,1,0,0,0,0,0,0,100,"0"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
16,15,1,1,6,4,1,0,1,0.07,1,0,66.67,"1"
5,5,0,0,1,1,0,0,0,0,0,0,100,"0"
22,19,0,1,12,2,0,0,0,0,0,1,16.67,"1"
3,3,0,0,2,0,0,0,0,0,0,0,0,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
18,11,1,5,28,12,0,1,0,0.09,1,6,42.86,"0"
3,3,0,0,2,1,0,0,0,0,0,0,50,"0"
28,26,0,4,6,0,0,0,0,0,2,3,0,"1"
20,16,1,1,11,2,1,1,0,0.06,0,1,18.18,"1"
18,15,7,2,33,20,2,4,3,0.53,0,23,60.61,"1"
3,3,0,0,2,0,0,0,0,0,0,0,0,"0"
15,11,2,0,19,7,1,1,1,0.23,0,11,36.84,"0"
32,29,13,2,62,27,3,8,5,0.46,0,13,43.55,"1"
23,15,0,0,4,1,0,0,0,0,0,0,25,"1"
21,19,2,2,13,3,0,1,1,0.11,1,0,23.08,"1"
18,17,0,0,6,2,0,0,0,0,0,2,33.33,"1"
8,4,0,0,1,0,0,0,0,0,0,0,0,"0"
7,7,0,0,7,0,0,0,0,0,0,0,0,"0"
22,21,1,1,22,7,0,1,0,0.05,0,1,31.82,"1"
32,32,0,0,2,0,0,0,0,0,0,1,0,"1"
16,15,5,6,30,13,0,3,2,0.38,1,31,43.33,"1"
15,14,0,1,1,0,0,0,0,0,0,0,0,"1"
30,30,1,2,17,3,0,1,0,0.03,1,0,17.65,"1"
18,8,0,2,13,6,0,0,0,0,0,4,46.15,"0"
4,3,0,0,6,0,0,0,0,0,0,0,0,"0"
22,21,3,1,46,16,0,2,1,0.15,0,9,34.78,"1"
15,10,1,3,15,6,1,1,0,0.09,1,2,40,"0"
28,25,0,2,11,5,0,0,0,0,2,0,45.45,"1"
5,4,0,0,1,0,0,0,0,0,0,0,0,"0"
25,8,8,1,47,20,2,4,4,0.67,1,12,42.55,"0"
2,0,0,0,1,0,0,0,0,0,0,0,0,"0"
1,0,0,0,1,1,0,0,0,0,0,0,100,"0"
5,5,0,0,1,0,0,0,0,0,0,0,0,"0"
28,28,0,5,29,7,0,0,0,0,3,0,24.14,"1"
27,26,1,11,69,24,0,0,1,0.04,4,7,34.78,"1"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
6,4,0,1,8,4,0,0,0,0,0,3,50,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
32,32,1,26,26,13,1,0,1,0.03,6,2,50,"1"
21,9,3,2,21,6,0,1,2,0.28,0,1,28.57,"0"
21,11,8,2,55,30,1,4,4,0.54,1,16,54.55,"1"
1,1,0,0,2,2,0,0,0,0,0,0,100,"0"
22,21,3,2,15,5,1,2,1,0.14,0,1,33.33,"1"
25,14,2,2,30,7,0,2,0,0.14,1,3,23.33,"1"
5,5,1,1,5,2,0,0,1,0.2,0,0,40,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
12,10,0,1,8,5,0,0,0,0,0,1,62.5,"0"
19,9,4,0,19,10,1,4,0,0.43,0,4,52.63,"0"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
31,30,11,9,64,37,3,8,3,0.41,3,7,57.81,"1"
28,26,1,1,10,1,0,1,0,0.04,0,0,10,"1"
25,21,0,2,7,4,0,0,0,0,0,0,57.14,"1"
16,13,8,2,47,18,4,6,2,0.63,1,20,38.3,"1"
8,2,0,0,3,0,0,0,0,0,0,0,0,"0"
12,4,0,0,6,0,0,0,0,0,0,0,0,"0"
5,3,0,0,1,0,0,0,0,0,0,5,0,"0"
6,6,0,1,7,5,0,0,0,0,1,0,71.43,"0"
30,30,8,7,98,30,3,5,3,0.28,1,8,30.61,"1"
29,23,0,1,7,0,0,0,0,0,0,2,0,"1"
32,32,0,0,8,2,0,0,0,0,0,0,25,"1"
8,4,0,0,10,4,0,0,0,0,0,0,40,"0"
20,14,0,2,23,6,0,0,0,0,1,2,26.09,"1"
12,4,1,1,9,4,0,0,1,0.23,0,0,44.44,"0"
3,3,0,1,7,3,0,0,0,0,0,0,42.86,"0"
23,15,3,2,35,18,1,2,1,0.19,0,4,51.43,"1"
12,10,0,0,1,0,0,0,0,0,0,1,0,"0"
5,5,1,0,7,3,0,1,0,0.19,0,0,42.86,"0"
9,5,1,0,9,3,0,1,0,0.21,0,3,33.33,"0"
27,27,0,5,2,0,0,0,0,0,1,2,0,"1"
21,21,0,5,6,2,0,0,0,0,1,1,33.33,"1"
13,13,0,0,1,1,0,0,0,0,0,0,100,"1"
22,20,0,1,5,0,0,0,0,0,1,0,0,"1"
10,1,1,1,3,3,0,1,0,0.39,1,1,100,"0"
10,9,0,0,2,0,0,0,0,0,0,0,0,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
16,3,1,0,13,6,0,0,1,0.21,0,1,46.15,"0"
20,12,1,4,19,5,0,1,0,0.08,2,0,26.32,"0"
6,6,1,1,9,2,0,1,0,0.15,0,0,22.22,"0"
12,1,0,0,7,1,0,0,0,0,0,5,14.29,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
2,2,0,0,4,1,0,0,0,0,0,0,25,"0"
30,29,8,4,50,18,3,4,4,0.3,2,0,36,"1"
15,11,9,0,36,18,2,4,5,0.76,0,13,50,"0"
30,30,1,12,59,16,0,0,1,0.03,4,1,27.12,"1"
5,0,1,0,6,2,0,1,0,0.9,0,0,33.33,"0"
30,26,10,0,121,46,1,6,4,0.39,0,33,38.02,"1"
12,9,0,0,3,0,0,0,0,0,0,0,0,"0"
14,6,0,0,1,0,0,0,0,0,0,0,0,"0"
8,5,0,0,3,0,0,0,0,0,0,3,0,"0"
7,4,0,1,3,1,0,0,0,0,0,0,33.33,"0"
6,2,0,2,3,1,0,0,0,0,1,1,33.33,"0"
3,3,1,0,1,1,0,1,0,0.33,0,0,100,"0"
5,0,0,0,1,0,0,0,0,0,0,0,0,"0"
18,17,2,1,24,10,0,0,2,0.12,0,0,41.67,"1"
19,10,0,0,10,1,0,0,0,0,0,0,10,"1"
20,7,1,1,15,8,0,1,0,0.13,1,3,53.33,"0"
4,0,0,2,4,2,0,0,0,0,1,0,50,"0"
11,5,0,1,3,2,0,0,0,0,0,1,66.67,"0"
6,6,0,0,5,1,0,0,0,0,0,0,20,"0"
29,28,2,0,34,17,1,2,0,0.07,0,1,50,"1"
31,30,3,8,31,9,0,1,2,0.1,2,5,29.03,"1"
2,0,0,0,1,0,0,0,0,0,0,0,0,"0"
6,1,0,0,5,1,0,0,0,0,0,0,20,"0"
7,4,1,0,6,3,0,1,0,0.27,0,0,50,"0"
3,1,0,0,1,0,0,0,0,0,0,0,0,"0"
24,24,2,1,20,7,0,1,1,0.08,0,3,35,"1"
31,26,12,4,71,29,6,6,6,0.46,2,5,40.85,"1"
13,11,2,2,7,4,0,1,1,0.18,0,0,57.14,"0"
15,14,1,2,16,2,0,1,0,0.07,2,2,12.5,"1"
20,13,7,1,50,25,1,1,6,0.47,1,18,50,"1"
22,14,1,2,15,3,0,1,0,0.08,0,0,20,"1"
3,3,0,1,10,7,0,0,0,0,1,1,70,"0"
31,26,0,0,16,2,0,0,0,0,0,0,12.5,"1"
17,11,1,1,11,5,0,0,1,0.1,1,2,45.45,"0"
3,3,2,0,7,3,1,0,2,0.73,0,1,42.86,"0"
27,27,0,1,10,1,0,0,0,0,0,2,10,"1"
3,1,1,0,3,2,0,0,1,0.62,0,0,66.67,"0"
1,1,0,0,2,1,0,0,0,0,0,0,50,"0"
9,8,0,0,7,0,0,0,0,0,0,0,0,"0"
28,28,0,1,6,2,0,0,0,0,0,0,33.33,"1"
34,33,1,0,16,2,0,1,0,0.03,0,0,12.5,"1"
20,19,2,2,16,6,1,0,2,0.12,1,0,37.5,"1"
12,8,1,0,10,4,0,1,0,0.16,0,4,40,"0"
23,11,2,2,23,5,1,2,0,0.17,0,6,21.74,"0"
21,21,3,0,16,5,0,1,2,0.15,0,0,31.25,"1"
4,0,1,0,1,1,0,0,1,1.13,0,0,100,"0"
22,22,4,0,21,7,2,2,2,0.19,0,2,33.33,"1"
1,1,0,1,2,1,0,0,0,0,0,1,50,"0"
8,2,0,0,3,0,0,0,0,0,0,1,0,"0"
30,30,10,7,33,20,3,6,4,0.35,2,3,60.61,"1"
13,8,0,0,1,0,0,0,0,0,0,1,0,"0"
22,12,3,2,42,19,0,3,0,0.23,1,4,45.24,"1"
27,27,0,1,8,2,0,0,0,0,1,0,25,"1"
11,11,5,4,21,9,0,3,2,0.58,0,1,42.86,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
26,20,0,2,17,5,0,0,0,0,1,1,29.41,"1"
20,14,0,2,36,6,0,0,0,0,1,0,16.67,"0"
2,2,0,0,3,3,0,0,0,0,0,0,100,"0"
3,3,0,0,5,4,0,0,0,0,0,1,80,"0"
14,14,1,0,7,1,1,0,1,0.08,0,0,14.29,"1"
5,0,0,0,1,0,0,0,0,0,0,0,0,"0"
3,3,0,0,1,0,0,0,0,0,0,0,0,"0"
4,4,1,0,11,6,1,0,1,0.25,0,1,54.55,"0"
23,19,0,1,1,0,0,0,0,0,0,0,0,"1"
25,16,4,6,37,16,3,2,2,0.24,2,4,43.24,"1"
22,21,1,1,3,2,0,1,0,0.05,1,0,66.67,"1"
2,0,1,0,1,1,0,1,0,18,0,0,100,"0"
1,1,0,0,3,1,0,0,0,0,0,0,33.33,"0"
8,2,0,0,4,0,0,0,0,0,0,1,0,"0"
3,3,0,0,2,0,0,0,0,0,0,0,0,"0"
26,24,0,0,6,1,0,0,0,0,0,0,16.67,"1"
21,12,2,3,25,12,1,1,1,0.15,1,18,48,"1"
18,10,0,1,7,2,0,0,0,0,0,1,28.57,"0"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
6,5,1,1,5,2,1,0,1,0.21,0,1,40,"0"
14,13,3,2,18,10,0,2,1,0.26,1,8,55.56,"0"
4,4,0,0,2,2,0,0,0,0,0,1,100,"0"
13,1,0,0,6,2,0,0,0,0,0,4,33.33,"0"
28,28,0,1,8,2,0,0,0,0,0,1,25,"1"
4,4,1,0,2,1,1,1,0,0.21,0,0,50,"0"
30,29,1,1,8,3,1,1,0,0.03,0,0,37.5,"1"
14,8,1,1,10,4,0,1,0,0.15,1,4,40,"0"
21,12,5,2,35,18,2,4,1,0.34,1,2,51.43,"1"
9,5,0,2,7,2,0,0,0,0,0,0,28.57,"0"
23,15,0,1,6,1,0,0,0,0,1,1,16.67,"1"
28,22,1,2,17,5,0,0,1,0.05,0,1,29.41,"1"
10,9,0,0,3,1,0,0,0,0,0,0,33.33,"0"
26,24,2,2,19,8,2,0,2,0.08,0,1,42.11,"1"
3,3,1,1,4,4,0,1,0,0.3,0,0,100,"0"
21,21,1,0,6,4,0,1,0,0.05,0,0,66.67,"1"
29,29,15,8,83,47,5,9,6,0.52,0,23,56.63,"1"
2,2,0,0,5,1,0,0,0,0,0,0,20,"0"
23,20,3,2,15,6,1,1,2,0.15,1,3,40,"1"
12,12,0,0,1,0,0,0,0,0,0,0,0,"0"
3,2,0,0,1,0,0,0,0,0,0,0,0,"0"
29,28,3,8,44,26,0,3,0,0.11,2,8,59.09,"1"
27,23,3,1,32,12,1,2,1,0.13,0,2,37.5,"1"
30,29,4,4,46,11,3,3,1,0.14,2,3,23.91,"1"
15,7,0,3,14,5,0,0,0,0,0,1,35.71,"0"
25,3,4,1,18,8,0,2,2,0.44,0,18,44.44,"0"
6,6,0,3,1,0,0,0,0,0,2,0,0,"0"
20,19,3,3,20,6,1,2,1,0.16,1,2,30,"1"
30,30,9,12,64,19,3,3,6,0.31,2,4,29.69,"1"
12,4,0,0,3,0,0,0,0,0,0,0,0,"0"
10,2,0,0,2,1,0,0,0,0,0,0,50,"0"
29,28,0,7,21,9,0,0,0,0,2,2,42.86,"1"
1,1,0,0,2,1,0,0,0,0,0,0,50,"0"
30,16,6,4,33,18,1,4,2,0.37,0,3,54.55,"1"
16,8,0,1,3,0,0,0,0,0,0,0,0,"0"
13,11,5,7,32,9,2,5,0,0.45,2,7,28.12,"0"
22,18,0,3,17,6,0,0,0,0,0,0,35.29,"1"
26,26,4,1,24,8,3,3,1,0.16,0,0,33.33,"1"
1,1,0,0,1,0,0,0,0,0,0,1,0,"0"
27,27,2,1,21,12,1,2,0,0.08,0,1,57.14,"1"
3,1,1,0,6,3,0,1,0,0.47,0,2,50,"0"
24,23,4,1,10,6,0,2,2,0.17,0,1,60,"1"
1,1,0,0,2,1,0,0,0,0,0,1,50,"0"
27,26,3,3,22,5,1,0,3,0.11,3,0,22.73,"1"
1,0,0,0,1,1,0,0,0,0,0,0,100,"0"
19,19,1,0,12,4,1,0,1,0.06,0,2,33.33,"1"
8,5,2,0,14,4,0,0,2,0.41,0,1,28.57,"0"
21,21,1,2,8,1,0,0,1,0.05,1,0,12.5,"1"
30,27,0,2,6,3,0,0,0,0,1,0,50,"1"
2,2,0,1,6,3,0,0,0,0,0,1,50,"0"
30,30,13,16,36,25,5,10,3,0.44,4,9,69.44,"1"
31,31,7,8,47,20,1,4,3,0.23,3,3,42.55,"1"
30,27,2,10,38,11,1,0,2,0.07,1,12,28.95,"1"
7,7,0,0,5,0,0,0,0,0,0,0,0,"0"
29,24,11,6,55,21,3,7,4,0.48,1,12,38.18,"1"
7,7,0,1,4,0,0,0,0,0,1,0,0,"0"
14,3,1,0,14,4,1,0,1,0.23,0,1,28.57,"0"
6,0,0,0,2,0,0,0,0,0,0,3,0,"0"
23,23,2,4,26,12,2,2,0,0.1,0,0,46.15,"1"
12,12,0,2,3,0,0,0,0,0,1,2,0,"0"
18,15,1,4,9,2,0,1,0,0.07,1,0,22.22,"1"
18,5,1,2,13,6,1,1,0,0.15,0,0,46.15,"0"
23,17,0,3,22,7,0,0,0,0,0,15,31.82,"1"
3,3,1,1,6,2,0,1,0,0.31,0,3,33.33,"0"
21,18,0,1,16,6,0,0,0,0,0,2,37.5,"1"
5,1,0,0,2,0,0,0,0,0,0,2,0,"0"
32,32,6,10,60,33,1,2,4,0.19,2,5,55,"1"
12,9,0,0,9,1,0,0,0,0,0,1,11.11,"0"
9,7,0,0,6,1,0,0,0,0,0,0,16.67,"0"
4,1,0,0,8,3,0,0,0,0,0,2,37.5,"0"
10,2,0,1,8,2,0,0,0,0,0,0,25,"0"
19,11,2,1,7,2,1,1,1,0.16,0,0,28.57,"1"
14,14,5,5,30,12,1,2,3,0.37,2,8,40,"1"
15,10,0,0,3,1,0,0,0,0,0,0,33.33,"0"
3,3,0,0,7,1,0,0,0,0,0,0,14.29,"0"
2,1,0,0,1,0,0,0,0,0,0,1,0,"0"
6,5,0,0,1,0,0,0,0,0,0,0,0,"0"
28,25,1,2,8,2,0,0,1,0.04,0,0,25,"1"
3,1,1,0,10,4,0,0,1,0.52,0,1,40,"0"
1,1,0,0,1,1,0,0,0,0,0,0,100,"0"
10,7,0,0,5,0,0,0,0,0,0,0,0,"0"
30,29,1,3,13,6,1,1,0,0.03,1,0,46.15,"1"
19,0,4,0,18,13,1,2,2,1,0,5,72.22,"0"
4,2,0,0,4,1,0,0,0,0,0,0,25,"0"
30,30,0,1,15,4,0,0,0,0,0,0,26.67,"1"
25,13,2,3,22,8,0,2,0,0.15,0,3,36.36,"1"
11,5,0,3,8,3,0,0,0,0,0,2,37.5,"0"
25,21,6,7,27,13,1,4,2,0.27,2,4,48.15,"1"
9,0,0,0,3,1,0,0,0,0,0,2,33.33,"0"
33,24,2,1,49,10,0,1,1,0.09,1,4,20.41,"1"
6,6,0,0,6,1,0,0,0,0,0,0,16.67,"0"
8,4,1,1,3,1,0,0,1,0.29,0,1,33.33,"0"
21,20,1,2,11,3,0,0,1,0.05,0,3,27.27,"1"
28,25,3,2,34,9,1,2,1,0.16,0,1,26.47,"1"
1,0,0,0,1,0,0,0,0,0,0,1,0,"0"
17,1,1,0,8,4,0,1,0,0.42,0,0,50,"0"
3,3,1,0,7,3,1,0,1,0.34,0,1,42.86,"0"
1,0,1,0,1,1,0,0,1,5.29,0,0,100,"0"
2,1,0,0,2,1,0,0,0,0,0,0,50,"0"
9,3,0,0,2,2,0,0,0,0,0,0,100,"0"
22,20,12,10,49,32,7,8,4,0.57,2,12,65.31,"1"
18,16,6,1,39,24,1,3,3,0.42,0,5,61.54,"1"
3,3,0,2,4,2,0,0,0,0,0,1,50,"0"
6,5,0,0,2,1,0,0,0,0,0,0,50,"0"
4,4,0,0,1,0,0,0,0,0,0,0,0,"0"
11,4,1,1,8,3,0,1,0,0.21,1,2,37.5,"0"
10,2,0,0,4,1,0,0,0,0,0,0,25,"0"
4,2,1,0,2,2,0,1,0,0.44,0,1,100,"0"
6,5,0,0,3,1,0,0,0,0,0,0,33.33,"0"
2,2,0,0,2,0,0,0,0,0,0,1,0,"0"
28,28,6,8,35,15,1,4,2,0.22,2,5,42.86,"1"
28,28,0,1,4,0,0,0,0,0,0,0,0,"1"
2,2,0,0,2,0,0,0,0,0,0,2,0,"0"
5,5,0,4,12,6,0,0,0,0,2,2,50,"0"
6,6,4,2,14,5,2,0,4,0.64,0,2,35.71,"0"
2,1,0,1,2,0,0,0,0,0,0,0,0,"0"
34,24,6,6,64,22,2,4,2,0.24,1,3,34.38,"1"
1,1,0,0,2,0,0,0,0,0,0,0,0,"0"
13,9,1,1,12,4,0,1,0,0.12,0,0,33.33,"0"
2,2,0,0,12,6,0,0,0,0,0,1,50,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
5,0,0,0,3,1,0,0,0,0,0,0,33.33,"0"
1,0,0,0,2,1,0,0,0,0,0,1,50,"0"
21,20,8,1,48,20,2,5,3,0.41,0,5,41.67,"1"
10,1,1,2,4,2,0,1,0,0.41,1,0,50,"0"
9,3,1,0,5,1,0,0,1,0.34,0,0,20,"0"
12,8,2,1,9,3,0,1,1,0.25,0,1,33.33,"0"
8,7,1,0,14,4,1,1,0,0.15,0,2,28.57,"0"
2,2,0,0,2,1,0,0,0,0,0,0,50,"0"
26,26,21,7,87,56,6,13,8,0.81,0,25,64.37,"1"
32,30,7,4,52,20,3,5,2,0.24,0,0,38.46,"1"
2,2,0,0,1,1,0,0,0,0,0,1,100,"0"
29,15,10,1,61,19,5,4,6,0.63,0,9,31.15,"1"
26,22,1,2,26,9,1,1,0,0.05,0,6,34.62,"1"
1,0,1,0,1,1,0,1,0,4.74,0,0,100,"0"
30,28,6,14,53,26,2,3,3,0.22,3,8,49.06,"1"
18,13,5,5,30,17,3,3,2,0.38,0,13,56.67,"1"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
2,2,0,0,3,1,0,0,0,0,0,0,33.33,"0"
29,16,4,4,22,5,1,1,3,0.22,0,0,22.73,"1"
11,8,0,0,1,1,0,0,0,0,0,0,100,"0"
24,24,1,0,4,1,0,1,0,0.04,0,1,25,"1"
4,1,0,0,1,0,0,0,0,0,0,1,0,"0"
12,8,0,0,8,4,0,0,0,0,0,0,50,"0"
17,7,2,1,17,4,1,1,1,0.31,0,1,23.53,"0"
21,18,2,1,12,4,1,1,1,0.13,0,0,33.33,"1"
28,28,2,0,7,3,1,2,0,0.07,0,1,42.86,"1"
20,3,2,1,17,7,0,1,1,0.34,0,8,41.18,"0"
4,1,0,0,1,1,0,0,0,0,0,0,100,"0"
22,9,1,7,21,12,0,1,0,0.1,3,9,57.14,"0"
5,4,0,0,6,0,0,0,0,0,0,2,0,"0"
3,3,1,2,3,2,1,1,0,0.38,0,1,66.67,"0"
17,14,0,3,4,1,0,0,0,0,2,0,25,"1"
5,0,1,0,3,3,0,0,1,0.8,0,1,100,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
18,9,0,2,9,3,0,0,0,0,1,0,33.33,"0"
14,14,5,5,37,14,1,1,4,0.36,1,9,37.84,"1"
4,4,1,0,15,4,0,1,0,0.24,0,4,26.67,"0"
10,5,0,0,5,4,0,0,0,0,0,2,80,"0"
1,0,0,0,1,1,0,0,0,0,0,0,100,"0"
7,7,0,3,14,8,0,0,0,0,1,2,57.14,"0"
5,5,0,0,3,1,0,0,0,0,0,0,33.33,"0"
9,2,0,0,6,3,0,0,0,0,0,3,50,"0"
2,2,0,0,1,1,0,0,0,0,0,0,100,"0"
22,10,3,1,27,11,0,2,1,0.29,0,0,40.74,"0"
23,22,0,12,31,13,0,0,0,0,3,1,41.94,"1"
17,9,0,0,13,7,0,0,0,0,0,0,53.85,"0"
2,1,0,0,1,0,0,0,0,0,0,0,0,"0"
31,24,0,9,25,4,0,0,0,0,1,3,16,"1"
17,12,1,1,3,2,0,1,0,0.08,0,0,66.67,"1"
2,1,0,0,1,0,0,0,0,0,0,0,0,"0"
27,26,4,1,21,9,1,1,3,0.17,0,0,42.86,"1"
21,13,3,3,16,8,0,2,1,0.24,0,3,50,"1"
22,4,6,0,23,8,0,2,4,0.97,0,5,34.78,"0"
12,3,1,1,8,2,0,0,1,0.19,0,0,25,"0"
6,2,0,0,5,0,0,0,0,0,0,1,0,"0"
31,31,4,15,30,12,0,1,3,0.13,4,1,40,"1"
9,7,0,0,1,0,0,0,0,0,0,0,0,"0"
2,2,0,0,2,1,0,0,0,0,0,0,50,"0"
24,8,5,0,37,18,0,3,2,0.5,0,9,48.65,"0"
5,5,0,0,9,3,0,0,0,0,0,0,33.33,"0"
28,27,1,0,7,3,0,1,0,0.04,0,1,42.86,"1"
4,4,0,1,6,2,0,0,0,0,0,2,33.33,"0"
2,1,0,0,1,0,0,0,0,0,0,0,0,"0"
5,5,0,2,9,1,0,0,0,0,0,0,11.11,"0"
15,6,0,1,4,2,0,0,0,0,0,0,50,"0"
3,1,0,1,5,2,0,0,0,0,1,0,40,"0"
29,29,3,4,44,18,0,2,1,0.11,0,9,40.91,"1"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
16,12,3,1,13,7,0,1,2,0.26,1,2,53.85,"0"
20,13,0,3,31,14,0,0,0,0,1,3,45.16,"1"
7,5,0,1,8,0,0,0,0,0,0,0,0,"0"
30,26,3,8,37,13,0,2,1,0.12,3,7,35.14,"1"
4,3,0,0,1,0,0,0,0,0,0,0,0,"0"
26,24,2,1,20,4,2,2,0,0.08,0,2,20,"1"
25,22,0,6,11,4,0,0,0,0,2,3,36.36,"1"
7,5,0,1,3,0,0,0,0,0,0,0,0,"0"
30,28,9,12,77,33,1,3,6,0.33,3,7,42.86,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
6,0,0,0,3,1,0,0,0,0,0,0,33.33,"0"
33,32,4,7,56,22,1,3,1,0.13,4,1,39.29,"1"
22,10,2,1,22,15,0,1,1,0.19,0,13,68.18,"0"
18,15,0,1,4,3,0,0,0,0,1,0,75,"1"
5,2,3,0,3,3,1,0,3,1.09,0,0,100,"0"
21,16,0,0,8,2,0,0,0,0,0,0,25,"1"
3,1,0,2,1,0,0,0,0,0,0,1,0,"0"
28,28,1,0,10,4,1,1,0,0.04,0,0,40,"1"
25,25,3,4,41,26,0,2,1,0.13,2,8,63.41,"1"
5,5,0,1,4,0,0,0,0,0,0,0,0,"0"
7,5,0,0,2,0,0,0,0,0,0,0,0,"0"
2,0,0,0,3,1,0,0,0,0,0,0,33.33,"0"
10,2,2,1,8,6,0,1,1,0.6,0,2,75,"0"
24,22,0,2,2,1,0,0,0,0,0,1,50,"1"
22,11,2,0,25,13,0,2,0,0.15,0,0,52,"1"
2,2,1,0,3,1,1,1,0,0.43,0,0,33.33,"0"
31,29,1,1,9,2,0,1,0,0.03,0,0,22.22,"1"
14,2,3,1,14,8,1,0,3,0.79,0,7,57.14,"0"
8,4,1,1,7,4,0,1,0,0.24,0,3,57.14,"0"
31,30,3,4,27,10,1,1,2,0.1,0,2,37.04,"1"
2,2,0,0,3,0,0,0,0,0,0,0,0,"0"
13,6,0,0,1,1,0,0,0,0,0,0,100,"0"
12,5,0,3,9,3,0,0,0,0,0,3,33.33,"0"
28,28,1,4,25,13,0,0,1,0.04,2,2,52,"1"
17,14,4,2,25,12,1,1,3,0.31,2,5,48,"1"
25,24,5,3,48,23,1,5,0,0.22,1,2,47.92,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
31,31,4,6,37,12,0,2,2,0.13,1,0,32.43,"1"
15,14,1,0,15,7,0,1,0,0.08,0,0,46.67,"1"
27,20,8,9,54,38,1,4,4,0.39,2,45,70.37,"1"
28,19,1,3,28,12,1,1,0,0.05,2,0,42.86,"1"
2,2,1,1,4,3,0,0,1,0.5,0,5,75,"0"
18,15,0,1,10,4,0,0,0,0,0,0,40,"1"
13,11,0,0,7,1,0,0,0,0,0,2,14.29,"0"
15,13,1,0,6,1,0,1,0,0.07,0,0,16.67,"1"
3,1,1,0,3,2,0,1,0,0.66,0,0,66.67,"0"
13,10,0,1,15,8,0,0,0,0,1,3,53.33,"0"
26,25,9,4,92,40,2,1,8,0.38,0,6,43.48,"1"
25,16,0,3,15,7,0,0,0,0,2,0,46.67,"1"
7,4,1,0,7,2,0,1,0,0.27,0,4,28.57,"0"
3,3,0,0,2,0,0,0,0,0,0,0,0,"0"
16,11,0,1,12,1,0,0,0,0,0,0,8.33,"0"
5,1,0,0,5,1,0,0,0,0,0,5,20,"0"
28,27,8,5,79,37,3,8,0,0.31,2,15,46.84,"1"
22,22,3,6,32,14,0,2,1,0.14,2,0,43.75,"1"
8,6,0,0,3,0,0,0,0,0,0,1,0,"0"
2,2,0,1,3,1,0,0,0,0,0,0,33.33,"0"
5,5,0,0,1,1,0,0,0,0,0,1,100,"0"
29,29,0,0,7,2,0,0,0,0,0,0,28.57,"1"
16,16,0,0,8,3,0,0,0,0,0,0,37.5,"1"
23,21,1,1,18,4,0,1,0,0.05,1,0,22.22,"1"
9,4,2,0,6,4,0,0,2,0.46,0,0,66.67,"0"
12,12,0,3,4,1,0,0,0,0,1,0,25,"0"
3,1,0,0,3,1,0,0,0,0,0,2,33.33,"0"
33,31,22,1,113,48,6,12,10,0.73,1,38,42.48,"1"
30,21,3,4,36,14,2,2,1,0.14,2,8,38.89,"1"
2,0,0,0,1,1,0,0,0,0,0,0,100,"0"
15,11,0,1,2,0,0,0,0,0,0,0,0,"0"
31,31,1,7,34,9,0,1,0,0.03,3,1,26.47,"1"
7,2,0,0,3,0,0,0,0,0,0,0,0,"0"
1,1,0,1,2,0,0,0,0,0,0,0,0,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
1,1,1,0,4,2,0,0,1,1.07,0,1,50,"0"
10,5,1,0,3,1,0,0,1,0.18,0,0,33.33,"0"
2,0,0,0,1,0,0,0,0,0,0,0,0,"0"
25,24,0,1,3,2,0,0,0,0,0,0,66.67,"1"
5,5,0,0,3,1,0,0,0,0,0,1,33.33,"0"
17,14,0,0,4,0,0,0,0,0,0,0,0,"1"
29,23,1,2,42,16,0,1,0,0.04,1,1,38.1,"1"
3,3,0,0,1,0,0,0,0,0,0,0,0,"0"
23,19,1,3,22,9,0,1,0,0.06,0,0,40.91,"1"
18,13,3,4,17,8,1,2,1,0.24,2,9,47.06,"1"
3,2,0,0,6,3,0,0,0,0,0,1,50,"0"
8,6,0,1,1,0,0,0,0,0,0,0,0,"0"
